geonameid;name;asciiname;latitude;longitude;feature code
713840;Zsujta Vasúti Megállóhely;Zsujta Vasuti Megallohely;48,5000;21,2667;RSTP
713904;Ziliz Vasúti Megállóhely;Ziliz Vasuti Megallohely;48,2500;20,7833;RSTP
713909;Zelemér Vasúti Megállóhely;Zelemer Vasuti Megallohely;47,6333;21,5833;RSTP
713930;Zagyvarékas Vasúti Megállóhely;Zagyvarekas Vasuti Megallohely;47,2500;20,1000;RSTP
714007;Viss Vasúti Megállóhely;Viss Vasuti Megallohely;48,2333;21,5167;RSTP
714011;Virányos Vasúti Megállóhely;Viranyos Vasuti Megallohely;48,0667;21,5167;RSTP
714035;Vilmaszállás Vasúti Megállóhely;Vilmaszallas Vasuti Megallohely;46,3667;20,0333;RSTP
714147;Végegyháza Vasúti Megállóhely;Vegegyhaza Vasuti Megallohely;46,3833;20,8833;RSTP
714148;Végegyháza Alsó Vasúti Megállóhely;Vegegyhaza Also Vasuti Megallohely;46,3667;20,8667;RSTP
714187;Vásárosnamény Külső Vasúti Megállóhely;Vasarosnameny Kulso Vasuti Megallohely;48,1000;22,3000;RSTP
714309;Vadna Vasúti Megállóhely;Vadna Vasuti Megallohely;48,2833;20,5500;RSTP
714338;Ürmöshát Vasúti Megállóhely;Urmoshat Vasuti Megallohely;47,2667;21,1000;RSTP
714347;Ürgehát Vasúti Megállóhely;Urgehat Vasuti Megallohely;47,1167;20,3667;RSTP
714361;Újváros Vasúti Megállóhely;Ujvaros Vasuti Megallohely;46,6500;20,5333;RSTP
714454;Újkenéz Vasúti Megállóhely;Ujkenez Vasuti Megallohely;48,2500;22,2167;RSTP
714511;Turgony Vasúti Megállóhely;Turgony Vasuti Megallohely;47,2167;20,6500;RSTP
714517;Tunyogmatolcs Alsó Vasúti Megállóhely;Tunyogmatolcs Also Vasuti Megallohely;47,9667;22,4667;RSTP
714618;Tompapuszta Vasúti Megállóhely;Tompapuszta Vasuti Megallohely;46,3167;20,9667;RSTP
714672;Tófalu Vasúti Megállóhely;Tofalu Vasuti Megallohely;47,7726;20,2320;RSTP
714683;Tisztavíz Vasúti Megállóhely;Tisztaviz Vasuti Megallohely;47,6500;21,8333;RSTP
714699;Tiszaug-Tiszahídfő Vasúti Megállóhely;Tiszaug-Tiszahidfo Vasuti Megallohely;46,8667;20,0500;RSTP
714735;Tiszanagyfalu Vasúti Megállóhely;Tiszanagyfalu Vasuti Megallohely;48,1000;21,5167;RSTP
714741;Tiszalöki Vízművek Vasúti Megállóhely;Tiszaloki Vizmuvek Vasuti Megallohely;48,0167;21,3000;RSTP
714759;Tiszajenő Alsó Vasúti Megállóhely;Tiszajeno Also Vasuti Megallohely;47,0333;20,1333;RSTP
714790;Tiszabezdéd Vasúti Megállóhely;Tiszabezded Vasuti Megallohely;48,3667;22,1500;RSTP
714850;Tenyőszállás Vasúti Megállóhely;Tenyoszallas Vasuti Megallohely;47,1500;20,3500;RSTP
714887;Telekföld Vasúti Megállóhely;Telekfold Vasuti Megallohely;47,6000;21,4167;RSTP
714918;Tedej Vasúti Megállóhely;Tedej Vasuti Megallohely;47,9000;21,4167;RSTP
714946;Tarnaszentmária Vasúti Megállóhely;Tarnaszentmaria Vasuti Megallohely;47,8833;20,2000;RSTP
714963;Tardosi Kőbányák Vasúti Megállóhely;Tardosi Kobanyak Vasuti Megallohely;48,0167;20,3333;RSTP
714978;Tápiómajor Vasúti Megállóhely;Tapiomajor Vasuti Megallohely;47,3306;20,0318;RSTP
714993;Tamásipuszta Vasúti Megállóhely;Tamasipuszta Vasuti Megallohely;47,6333;21,8000;RSTP
715004;Taktaszada Vasúti Megállóhely;Taktaszada Vasuti Megallohely;48,1167;21,1500;RSTP
715198;Szirmabesenyő Vasúti Megállóhely;Szirmabesenyo Vasuti Megallohely;48,1483;20,7827;RSTP
715216;Szilvásvárad-Szalajkavölgy Vasúti Megállóhely;Szilvasvarad-Szalajkavolgy Vasuti Megallohely;48,1000;20,3833;RSTP
715257;Szikszó-Vásártér Vasúti Megállóhely;Szikszo-Vasarter Vasuti Megallohely;48,1833;20,9333;RSTP
715271;Szihalom Vasúti Megállóhely;Szihalom Vasuti Megallohely;47,7667;20,5000;RSTP
715297;Szerep Vasúti Megállóhely;Szerep Vasuti Megallohely;47,2333;21,1833;RSTP
715309;Szepes Vasúti Megállóhely;Szepes Vasuti Megallohely;47,4500;21,6167;RSTP
715312;Szepeshalom Vasúti Megállóhely;Szepeshalom Vasuti Megallohely;47,4781;21,5990;RSTP
715326;Szentkozma Vasúti Megállóhely;Szentkozma Vasuti Megallohely;47,2333;21,4667;RSTP
715343;Szentannapuszta Vasúti Megállóhely;Szentannapuszta Vasuti Megallohely;47,5206;21,9657;RSTP
715354;Szendrő Felső Vasúti Megállóhely;Szendro Felso Vasuti Megallohely;48,4000;20,7167;RSTP
715370;Szellőhát Vasúti Megállóhely;Szellohat Vasuti Megallohely;47,4333;20,2000;RSTP
715417;Szegi Vasúti Megállóhely;Szegi Vasuti Megallohely;48,2167;21,4000;RSTP
715613;Szabadkígyós Alsó Vasúti Megállóhely;Szabadkigyos Also Vasuti Megallohely;46,6000;21,0667;RSTP
715674;Sóstó Vasúti Megállóhely;Sosto Vasuti Megallohely;48,0000;21,7333;RSTP
715706;Sóshalom Vasúti Megállóhely;Soshalom Vasuti Megallohely;46,4833;20,4833;RSTP
715762;Sirok Vasúti Megállóhely;Sirok Vasuti Megallohely;47,9167;20,1833;RSTP
715765;Sirató Vasúti Megállóhely;Sirato Vasuti Megallohely;46,8500;20,6167;RSTP
715840;Sáta Vasúti Megállóhely;Sata Vasuti Megallohely;48,1833;20,3833;RSTP
715863;Sárrétudvardi Vasúti Megállóhely;Sarretudvardi Vasuti Megallohely;47,2333;21,1833;RSTP
715887;Sarkadi-Cukorgyár Vasúti Megállóhely;Sarkadi-Cukorgyar Vasuti Megallohely;46,7167;21,3667;RSTP
715919;Sándoros Vasúti Megállóhely;Sandoros Vasuti Megallohely;47,3333;21,7167;RSTP
715940;Sajószöged Vasúti Megállóhely;Sajoszoged Vasuti Megallohely;47,9500;20,9833;RSTP
715944;Sajószentpéter Piactér Vasúti Megállóhely;Sajoszentpeter Piacter Vasuti Megallohely;48,2167;20,7333;RSTP
715946;Sajósenye Vasúti Megállóhely;Sajosenye Vasuti Megallohely;48,2167;20,8000;RSTP
715953;Sajónémeti Vasúti Megállóhely;Sajonemeti Vasuti Megallohely;48,2667;20,3667;RSTP
715955;Sajómercse Vasúti Megállóhely;Sajomercse Vasuti Megallohely;48,2667;20,4333;RSTP
715959;Sajókeresztúr Vasúti Megállóhely;Sajokeresztur Vasuti Megallohely;48,1667;20,7833;RSTP
716121;Remete Vasúti Megállóhely;Remete Vasuti Megallohely;46,6833;21,3000;RSTP
716134;Reje Vasúti Megállóhely;Reje Vasuti Megallohely;47,9833;21,2167;RSTP
716159;Rátka Vasúti Megállóhely;Ratka Vasuti Megallohely;48,2000;21,2333;RSTP
716190;Rákóczitanya Vasúti Megállóhely;Rakoczitanya Vasuti Megallohely;48,0167;22,1833;RSTP
716201;Rákhát Vasúti Megállóhely;Rakhat Vasuti Megallohely;47,5167;20,4500;RSTP
716253;Pusztatemplom Vasúti Megállóhely;Pusztatemplom Vasuti Megallohely;46,6833;20,4000;RSTP
716258;Pusztaszenttornya Vasúti Megállóhely;Pusztaszenttornya Vasuti Megallohely;46,6167;20,6833;RSTP
716261;Pusztaszakállas Vasúti Megállóhely;Pusztaszakallas Vasuti Megallohely;47,1833;20,5333;RSTP
716264;Pusztapó Vasúti Megállóhely;Pusztapo Vasuti Megallohely;47,1000;20,4500;RSTP
716269;Pusztakürt Vasúti Megállóhely;Pusztakurt Vasuti Megallohely;47,4167;20,1833;RSTP
716275;Pusztakettős Vasúti Megállóhely;Pusztakettos Vasuti Megallohely;47,4667;20,7500;RSTP
716289;Pusztadomaháza Vasúti Megállóhely;Pusztadomahaza Vasuti Megallohely;47,5833;20,7333;RSTP
716300;Püspökladány Vásártér Vasúti Megállóhely;Puspokladany Vasarter Vasuti Megallohely;47,3000;21,0833;RSTP
716365;Pogonyipuszta Vasúti Megállóhely;Pogonyipuszta Vasuti Megallohely;48,3000;20,3833;RSTP
716379;Pitvaros Vasúti Megállóhely;Pitvaros Vasuti Megallohely;46,3167;20,7667;RSTP
716384;Piroska Vasúti Megállóhely;Piroska Vasuti Megallohely;47,1500;20,1333;RSTP
716454;Perkupa Vasúti Megállóhely;Perkupa Vasuti Megallohely;48,4667;20,7000;RSTP
716477;Perényitanya Vasúti Megállóhely;Perenyitanya Vasuti Megallohely;48,0819;22,2505;RSTP
716523;Pátyod Vasúti Megállóhely;Patyod Vasuti Megallohely;47,8492;22,6129;RSTP
716670;Ózd Alsó Vasúti Megállóhely;Ozd Also Vasuti Megallohely;48,2348;20,3196;RSTP
716697;Őszeszék Vasúti Megállóhely;Oszeszek Vasuti Megallohely;46,3833;20,0167;RSTP
716716;Országút Vasúti Megállóhely;Orszagut Vasuti Megallohely;46,4833;21,2000;RSTP
716731;Orosháza-Üveggyár Vasúti Megállóhely;Oroshaza-Uveggyar Vasuti Megallohely;46,5500;20,6833;RSTP
716733;Orosháza Külső Vasúti Megállóhely;Oroshaza Kulso Vasuti Megallohely;46,5833;20,6333;RSTP
716734;Orosháza Felső Vasúti Megállóhely;Oroshaza Felso Vasuti Megallohely;46,5500;20,6833;RSTP
716735;Orosháza Alsó Vasúti Megállóhely;Oroshaza Also Vasuti Megallohely;46,5833;20,6833;RSTP
716792;Ópályi Vasúti Megállóhely;Opalyi Vasuti Megallohely;48,0000;22,3167;RSTP
716798;Ongaújfalu Vasúti Megállóhely;Ongaujfalu Vasuti Megallohely;48,1500;20,9167;RSTP
716801;Ondód Vasúti Megállóhely;Ondod Vasuti Megallohely;47,4833;21,5500;RSTP
716843;Ököritófülpös Vasúti Megállóhely;Okoritofulpos Vasuti Megallohely;47,9167;22,5000;RSTP
716868;Óbög Vasúti Megállóhely;Obog Vasuti Megallohely;46,9833;20,1167;RSTP
716875;Nyulas Vasúti Megállóhely;Nyulas Vasuti Megallohely;47,5667;21,6000;RSTP
716902;Nyírmihálydi Vasúti Megállóhely;Nyirmihalydi Vasuti Megallohely;47,7333;21,9833;RSTP
716904;Nyírmeggyes Vasúti Megállóhely;Nyirmeggyes Vasuti Megallohely;47,9333;22,2667;RSTP
716932;Nyíregyháza-Petőfi Tér Vasúti Megállóhely;Nyiregyhaza-Petofi Ter Vasuti Megallohely;47,9491;21,7038;RSTP
716938;Nyírcsászári Vasúti Megállóhely;Nyircsaszari Vasuti Megallohely;47,8667;22,1833;RSTP
716940;Nyírcsaholy Vasúti Megállóhely;Nyircsaholy Vasuti Megallohely;47,9000;22,3500;RSTP
717030;Nekézseny Vasúti Megállóhely;Nekezseny Vasuti Megallohely;48,1667;20,4333;RSTP
717041;Napkor Vasúti Megállóhely;Napkor Vasuti Megallohely;47,9500;21,8667;RSTP
717057;Nagyvisnyó-Dédes Vasúti Megállóhely;Nagyvisnyo-Dedes Vasuti Megallohely;48,1500;20,4333;RSTP
717160;Nagyrét Vasúti Megállóhely;Nagyret Vasuti Megallohely;46,7833;20,7000;RSTP
717222;Nagymajor Vasúti Megállóhely;Nagymajor Vasuti Megallohely;47,6500;20,9833;RSTP
717243;Nagylaki Kendergyár Vasúti Megállóhely;Nagylaki Kendergyar Vasuti Megallohely;46,1833;20,7167;RSTP
717332;Nagyhalom Vasúti Megállóhely;Nagyhalom Vasuti Megallohely;47,5333;20,0667;RSTP
717377;Nagyér Vasúti Megállóhely;Nagyer Vasuti Megallohely;46,3667;20,7500;RSTP
717411;Nagycsécs Vasúti Megállóhely;Nagycsecs Vasuti Megallohely;47,9667;20,9500;RSTP
717586;Mirhó Vasúti Megállóhely;Mirho Vasuti Megallohely;47,1667;20,9667;RSTP
717614;Mikepércs Vasúti Megállóhely;Mikepercs Vasuti Megallohely;47,4333;21,6167;RSTP
717651;Mezőkövesd Felső Vasúti Megállóhely;Mezokovesd Felso Vasuti Megallohely;47,8000;20,5833;RSTP
717655;Mezőkovácsháza Felső Vasúti Megállóhely;Mezokovacshaza Felso Vasuti Megallohely;46,4167;20,9167;RSTP
717698;Méra Vasúti Megállóhely;Mera Vasuti Megallohely;48,3667;21,1333;RSTP
717719;Méhkerék Vasúti Megállóhely;Mehkerek Vasuti Megallohely;46,7833;21,4667;RSTP
717831;Márialaka Vasúti Megállóhely;Marialaka Vasuti Megallohely;47,1833;20,8500;RSTP
718044;Lórántháza Vasúti Megállóhely;Loranthaza Vasuti Megallohely;48,0099;22,0853;RSTP
718106;Levelek-Magy Vasúti Megállóhely;Levelek-Magy Vasuti Megallohely;47,9500;21,9833;RSTP
718172;Látókép Vasúti Megállóhely;Latokep Vasuti Megallohely;47,5667;21,5000;RSTP
718213;Lapistó Vasúti Megállóhely;Lapisto Vasuti Megallohely;46,6667;20,3333;RSTP
718311;Kunszentmárton-Érpart Vasúti Megállóhely;Kunszentmarton-Erpart Vasuti Megallohely;46,8333;20,3000;RSTP
718327;Kungyalu Vasúti Megállóhely;Kungyalu Vasuti Megallohely;46,9167;20,2667;RSTP
718328;Kungyalu Alsó Vasúti Megállóhely;Kungyalu Also Vasuti Megallohely;46,8833;20,2667;RSTP
718513;Körösújfalú Vasúti Megállóhely;Korosujfalu Vasuti Megallohely;46,9667;21,4000;RSTP
718524;Körösnagyharsány Vasúti Megállóhely;Korosnagyharsany Vasuti Megallohely;47,0167;21,6667;RSTP
718536;Kórógyszentgyörgy Vasúti Megállóhely;Korogyszentgyorgy Vasuti Megallohely;46,5667;20,2167;RSTP
718549;Korlát-Vizsoly Vasúti Megállóhely;Korlat-Vizsoly Vasuti Megallohely;48,3667;21,2167;RSTP
718573;Koportos Vasúti Megállóhely;Koportos Vasuti Megallohely;48,1089;22,2942;RSTP
718594;Kónya Vasúti Megállóhely;Konya Vasuti Megallohely;47,6000;21,2500;RSTP
718596;Kónyaszék Vasúti Megállóhely;Konyaszek Vasuti Megallohely;46,6833;20,0500;RSTP
718601;Konyári Sósfürdő Vasúti Megállóhely;Konyari Sosfurdo Vasuti Megallohely;47,3167;21,7667;RSTP
718631;Komjáti Vasúti Megállóhely;Komjati Vasuti Megallohely;48,5500;20,7667;RSTP
718659;Kőkútpuszta Vasúti Megállóhely;Kokutpuszta Vasuti Megallohely;47,9000;20,1833;RSTP
718693;Kocsord Vasúti Megállóhely;Kocsord Vasuti Megallohely;47,9500;20,3667;RSTP
718698;Kocsord Alsó Vasúti Megállóhely;Kocsord Also Vasuti Megallohely;47,9500;20,4000;RSTP
718721;Kiszombor Vasúti Megállóhely;Kiszombor Vasuti Megallohely;46,1833;20,4333;RSTP
718734;Kisvarsány Vasúti Megállóhely;Kisvarsany Vasuti Megallohely;48,1500;22,3000;RSTP
718738;Kisvárda Hármasút Vasúti Megállóhely;Kisvarda Harmasut Vasuti Megallohely;48,2000;22,1000;RSTP
718750;Kistőke Vasúti Megállóhely;Kistoke Vasuti Megallohely;46,7167;20,2833;RSTP
718752;Kistokaj Vasúti Megállóhely;Kistokaj Vasuti Megallohely;48,0333;20,8333;RSTP
718806;Kisszekeres Vasúti Megállóhely;Kisszekeres Vasuti Megallohely;47,9667;22,6333;RSTP
718877;Kismicske Vasúti Megállóhely;Kismicske Vasuti Megallohely;47,7500;21,7000;RSTP
718889;Kismargita Vasúti Megállóhely;Kismargita Vasuti Megallohely;47,7167;21,1167;RSTP
718894;Kismacs Vasúti Megállóhely;Kismacs Vasuti Megallohely;47,5500;21,5500;RSTP
718909;Kisköre-Tiszahíd Vasúti Megállóhely;Kiskore-Tiszahid Vasuti Megallohely;47,4667;20,5333;RSTP
718935;Kishomok Vasúti Megállóhely;Kishomok Vasuti Megallohely;46,4000;20,2833;RSTP
718957;Kisgyócs Vasúti Megállóhely;Kisgyocs Vasuti Megallohely;47,4167;20,6000;RSTP
719008;Kiscsákó Vasúti Megállóhely;Kiscsako Vasuti Megallohely;46,7167;20,7167;RSTP
719094;Kétútköz Vasúti Megállóhely;Ketutkoz Vasuti Megallohely;47,7000;20,5667;RSTP
719097;Kettőshalom Vasúti Megállóhely;Kettoshalom Vasuti Megallohely;46,6833;20,0167;RSTP
719116;Kéthalom Vasúti Megállóhely;Kethalom Vasuti Megallohely;47,0000;21,0000;RSTP
719124;Kétegyházi Tanyák Vasúti Megállóhely;Ketegyhazi Tanyak Vasuti Megallohely;46,5667;21,1500;RSTP
719208;Kerekdomb Vasúti Megállóhely;Kerekdomb Vasuti Megallohely;46,9000;20,0500;RSTP
719266;Kelenc Vasúti Megállóhely;Kelenc Vasuti Megallohely;47,3333;21,2000;RSTP
719272;Kék Vasúti Megállóhely;Kek Vasuti Megallohely;48,1000;21,8833;RSTP
719310;Kazincbarcika Alsó Vasúti Megállóhely;Kazincbarcika Also Vasuti Megallohely;48,2500;20,6667;RSTP
719325;Katraszél Vasúti Megállóhely;Katraszel Vasuti Megallohely;46,3833;20,4167;RSTP
719400;Karcagi Puszta Vasúti Megállóhely;Karcagi Puszta Vasuti Megallohely;47,2500;20,8333;RSTP
719402;Karcag-Ipartelep Vasúti Megállóhely;Karcag-Ipartelep Vasuti Megallohely;47,3500;20,8833;RSTP
719416;Karácsond Vasúti Megállóhely;Karacsond Vasuti Megallohely;47,7282;20,0610;RSTP
719431;Kápolna Vasúti Megállóhely;Kapolna Vasuti Megallohely;47,7500;20,2333;RSTP
719518;Kakasszék Vasúti Megállóhely;Kakasszek Vasuti Megallohely;46,5667;20,6000;RSTP
719557;Justhmajor Vasúti Megállóhely;Justhmajor Vasuti Megallohely;46,6333;20,6167;RSTP
719577;József-Szanatórium Vasúti Megállóhely;Jozsef-Szanatorium Vasuti Megallohely;46,7167;21,3333;RSTP
719584;Józsa Vasúti Megállóhely;Jozsa Vasuti Megallohely;47,6000;21,5833;RSTP
719642;Jászkisér Felső Vasútimegállóhely;Jaszkiser Felso Vasutimegallohely;47,4500;20,2167;RSTP
719673;Jánosszállás Vasúti Megállóhely;Janosszallas Vasuti Megallohely;46,3167;20,0667;RSTP
719690;Jámborhalom Vasúti Megállóhely;Jamborhalom Vasuti Megallohely;46,7500;20,3000;RSTP
719736;Istvánháza Vasúti Megállóhely;Istvanhaza Vasuti Megallohely;46,8500;20,2500;RSTP
719769;Ináncs Vasúti Megállóhely;Inancs Vasuti Megallohely;48,2833;21,0667;RSTP
719792;Igrici Vasúti Megállóhely;Igrici Vasuti Megallohely;47,8667;20,9167;RSTP
719853;Hosszúhát Vasúti Megállóhely;Hosszuhat Vasuti Megallohely;47,2333;21,1000;RSTP
719916;Homok Vasúti Megállóhely;Homok Vasuti Megallohely;46,9500;20,2667;RSTP
719963;Hódmezővásárhely-Ipartelepek Vasúti Megállóhely;Hodmezovasarhely-Ipartelepek Vasuti Megallohely;46,4000;20,3833;RSTP
719964;Hódmezővásárhelyi Népkert Vasúti Megállóhely;Hodmezovasarhelyi Nepkert Vasuti Megallohely;46,4000;20,3000;RSTP
719998;Hevesvezekény Vasúti Megállóhely;Hevesvezekeny Vasuti Megallohely;47,5667;20,3667;RSTP
720019;Hernádvécse Vasúti Megállóhely;Hernadvecse Vasuti Megallohely;48,5333;21,2000;RSTP
720021;Hernádszurdok Vasúti Megállóhely;Hernadszurdok Vasuti Megallohely;48,4833;21,2167;RSTP
720052;Hékéd Vasúti Megállóhely;Heked Vasuti Megallohely;46,6833;20,2667;RSTP
720240;Halászlak Vasúti Megállóhely;Halaszlak Vasuti Megallohely;46,9167;20,5667;RSTP
720254;Haláp Vasúti Megállóhely;Halap Vasuti Megallohely;47,5167;21,8167;RSTP
720268;Hajlanos Vasúti Megállóhely;Hajlanos Vasuti Megallohely;48,0000;21,4167;RSTP
720269;Hajdúvölgy Vasúti Megállóhely;Hajduvolgy Vasuti Megallohely;46,6500;20,6833;RSTP
720271;Hajdúvid Vasúti Megállóhely;Hajduvid Vasuti Megallohely;47,7500;21,5167;RSTP
720283;Hajdúnánás-Vásártér Vasúti Megállóhely;Hajdunanas-Vasarter Vasuti Megallohely;47,8333;21,4000;RSTP
720325;Gyula-Jánoszug Vasúti Megállóhely;Gyula-Janoszug Vasuti Megallohely;46,6500;21,1833;RSTP
720326;Gyulai Városerdő Vasúti Megállóhely;Gyulai Varoserdo Vasuti Megallohely;46,7000;21,3167;RSTP
720338;Győrtelek Vasúti Megállóhely;Gyortelek Vasuti Megallohely;47,9333;22,4333;RSTP
720356;Gyopárosfürdő Vasúti Megállóhely;Gyoparosfurdo Vasuti Megallohely;46,5667;20,6500;RSTP
720367;Gyökérkút Vasúti Megállóhely;Gyokerkut Vasuti Megallohely;47,6167;21,0167;RSTP
720441;Gorzsa Vasúti Megállóhely;Gorzsa Vasuti Megallohely;46,3667;20,4333;RSTP
720467;Görénypuszta Vasúti Megállóhely;Gorenypuszta Vasuti Megallohely;47,7919;21,8492;RSTP
720479;Görbeháza Vasúti Megállóhely;Gorbehaza Vasuti Megallohely;47,8500;21,1500;RSTP
720491;Göncruszka Vasúti Megállóhely;Goncruszka Vasuti Megallohely;48,4500;21,2500;RSTP
720504;Golop Vasúti Megállóhely;Golop Vasuti Megallohely;48,2500;21,2000;RSTP
720636;Gajdospuszta Vasúti Megállóhely;Gajdospuszta Vasuti Megallohely;46,3500;20,4667;RSTP
720678;Füzesgyarmatfürdő Vasúti Megállóhely;Fuzesgyarmatfurdo Vasuti Megallohely;47,0833;21,2167;RSTP
720684;Füzesbokor Vasúti Megállóhely;Fuzesbokor Vasuti Megallohely;47,9833;21,6667;RSTP
720702;Fürjes Vasúti Megállóhely;Furjes Vasuti Megallohely;46,6500;21,0000;RSTP
720725;Fülekipuszta Vasúti Megállóhely;Fulekipuszta Vasuti Megallohely;47,2833;20,6833;RSTP
720760;Fony Vasúti Megállóhely;Fony Vasuti Megallohely;48,4000;21,2333;RSTP
720825;Ferenctanya Vasúti Megállóhely;Ferenctanya Vasuti Megallohely;48,0167;21,5833;RSTP
720847;Fényesi Szőlők Vasúti Megállóhely;Fenyesi Szolok Vasuti Megallohely;46,6500;21,1500;RSTP
720937;Feketenagytanya Vasúti Megállóhely;Feketenagytanya Vasuti Megallohely;47,1500;21,6667;RSTP
721139;Erdőbénye Vasúti Megállóhely;Erdobenye Vasuti Megallohely;48,2167;21,4000;RSTP
721149;Eperjeske Alsó Vasúti Megállóhely;Eperjeske Also Vasuti Megallohely;48,3333;22,2000;RSTP
721203;Egyházerdő Vasúti Megállóhely;Egyhazerdo Vasuti Megallohely;47,9833;21,3667;RSTP
721221;Egervár Vasúti Megállóhely;Egervar Vasuti Megallohely;47,9000;20,3833;RSTP
721245;Edelény Alsó Vasúti Megállóhely;Edeleny Also Vasuti Megallohely;48,2833;20,7667;RSTP
721272;Dubicsány Vasúti Megállóhely;Dubicsany Vasuti Megallohely;48,2833;20,5000;RSTP
721301;Donát Vasúti Megállóhely;Donat Vasuti Megallohely;46,6667;20,3667;RSTP
721310;Dombostanya Vasúti Megállóhely;Dombostanya Vasuti Megallohely;47,6028;21,7065;RSTP
721362;Dobaipuszta Vasúti Megállóhely;Dobaipuszta Vasuti Megallohely;46,9667;21,3000;RSTP
721408;Deszk Vasúti Megállóhely;Deszk Vasuti Megallohely;46,2167;20,2500;RSTP
721426;Derecske-Vásártér Vasúti Megállóhely;Derecske-Vasarter Vasuti Megallohely;47,3500;21,5833;RSTP
721465;Debrecen-Tégláskert Vasúti Megállóhely;Debrecen-Teglaskert Vasuti Megallohely;47,5027;21,6084;RSTP
721466;Debrecen-Szabadságtelep Vasúti Megállóhely;Debrecen-Szabadsagtelep Vasuti Megallohely;47,5333;21,6833;RSTP
721468;Debrecen-Kondoros Vasúti Megállóhely;Debrecen-Kondoros Vasuti Megallohely;47,5333;21,7167;RSTP
721469;Debrecen-Kertváros Vasúti Megállóhely;Debrecen-Kertvaros Vasuti Megallohely;47,5667;21,6000;RSTP
721471;Debrecen-Csapókert Vasúti Megállóhely;Debrecen-Csapokert Vasuti Megallohely;47,5333;21,6500;RSTP
721558;Csorvás Alsó Vasúti Megállóhely;Csorvas Also Vasuti Megallohely;46,6333;20,8667;RSTP
721591;Csongrád Alsó Vasúti Megállóhely;Csongrad Also Vasuti Megallohely;46,7167;20,1167;RSTP
721623;Csobád Vasúti Megállóhely;Csobad Vasuti Megallohely;48,2833;21,0333;RSTP
721644;Csincse Vasúti Megállóhely;Csincse Vasuti Megallohely;47,9000;20,7667;RSTP
721744;Cserepes Vasúti Megállóhely;Cserepes Vasuti Megallohely;47,7000;21,0833;RSTP
721884;Csabacsűd Felső Vasúti Megállóhely;Csabacsud Felso Vasuti Megallohely;46,8333;20,6333;RSTP
721922;Cibak Vasúti Megállóhely;Cibak Vasuti Megallohely;47,7494;21,8454;RSTP
721933;Center Alsó Vasúti Megállóhely;Center Also Vasuti Megallohely;48,2500;20,3667;RSTP
721998;Büdöskútpuszta Vasúti Megállóhely;Budoskutpuszta Vasuti Megallohely;48,3833;20,7333;RSTP
722054;Borsodszirák Vasúti Megállóhely;Borsodszirak Vasuti Megallohely;48,2667;20,7667;RSTP
722120;Boldogkőváralja Vasúti Megállóhely;Boldogkovaralja Vasuti Megallohely;48,3500;21,2833;RSTP
722162;Bogárzó Vasúti Megállóhely;Bogarzo Vasuti Megallohely;46,5333;20,6833;RSTP
722185;Bodrogolaszi Vasúti Megállóhely;Bodrogolaszi Vasuti Megallohely;48,2833;21,5167;RSTP
722221;Bocskaikert Vasúti Megállóhely;Bocskaikert Vasuti Megallohely;47,6500;21,6667;RSTP
722247;Biri Vasúti Megállóhely;Biri Vasuti Megallohely;47,8158;21,8476;RSTP
722332;Berente Vasúti Megállóhely;Berente Vasuti Megallohely;48,2333;20,6833;RSTP
722338;Berekhát Vasúti Megállóhely;Berekhat Vasuti Megallohely;46,6167;20,2667;RSTP
722340;Berekfürdő Vasúti Megállóhely;Berekfurdo Vasuti Megallohely;47,3833;20,8333;RSTP
722372;Benedekvölgy Vasúti Megállóhely;Benedekvolgy Vasuti Megallohely;47,4000;21,3333;RSTP
722390;Belsőperegpuszta Vasúti Megállóhely;Belsoperegpuszta Vasuti Megallohely;46,3167;20,9167;RSTP
722394;Belsőkamaráspuszta Vasúti Megállóhely;Belsokamaraspuszta Vasuti Megallohely;46,3167;20,9167;RSTP
722422;Bélapátfalvi Cementgyár Vasúti Megállóhely;Belapatfalvi Cementgyar Vasuti Megallohely;48,0667;20,3667;RSTP
722468;Bazsómajor Vasúti Megállóhely;Bazsomajor Vasuti Megallohely;47,6667;20,3167;RSTP
722497;Bashalom Vasúti Megállóhely;Bashalom Vasuti Megallohely;48,0333;21,5167;RSTP
722507;Barta Vasúti Megállóhely;Barta Vasuti Megallohely;47,1833;20,4833;RSTP
722600;Bánhidymajor Vasúti Megállóhely;Banhidymajor Vasuti Megallohely;46,4667;21,2167;RSTP
722606;Bánhalma-Halastó Vasúti Megállóhely;Banhalma-Halasto Vasuti Megallohely;47,3333;20,6667;RSTP
722679;Baktó Vasúti Megállóhely;Bakto Vasuti Megallohely;46,3000;20,1667;RSTP
722732;Bagimajor Vasúti Megállóhely;Bagimajor Vasuti Megallohely;47,0667;20,3167;RSTP
722772;Aszaló Vasúti Megállóhely;Aszalo Vasuti Megallohely;48,2167;20,9667;RSTP
722838;Aradványpuszta Vasúti Megállóhely;Aradvanypuszta Vasuti Megallohely;47,6667;21,8500;RSTP
722844;Apavára Vasúti Megállóhely;Apavara Vasuti Megallohely;47,3167;21,0167;RSTP
722871;Andornaktálya Vasúti Megállóhely;Andornaktalya Vasuti Megallohely;47,8500;20,4000;RSTP
722878;Ambrózfalva Vasúti Megállóhely;Ambrozfalva Vasuti Megallohely;46,3500;20,7333;RSTP
